"V1","V2","V3","V4","Real_Time","V6","V7","V7.cor","Cond_mScm","seaPressure","practicalSalinity"
"e00fce680b66f0052c113d66","5/18/2025 5:24:10","c3po","cond",1747560242,24.04,0,262,0.262,0,0.126521366035787
"e00fce680b66f0052c113d66","5/18/2025 5:30:10","c3po","cond",1747560602,24.04,0,262,0.262,0,0.126521366035787
"e00fce680b66f0052c113d66","5/18/2025 5:36:10","c3po","cond",1747560962,24.03,0,262,0.262,0,0.126548188048843
"e00fce680b66f0052c113d66","5/18/2025 5:42:11","c3po","cond",1747561323,24.01,0,262,0.262,0,0.126601861502536
"e00fce680b66f0052c113d66","5/18/2025 5:48:06","c3po","cond",1747561682,23.87,0,262,0.262,0,0.126978677401424
"e00fce680b66f0052c113d66","5/18/2025 5:54:06","c3po","cond",1747562043,23.86,0,262,0.262,0,0.12700566680659
"e00fce680b66f0052c113d66","5/18/2025 6:00:06","c3po","cond",1747562403,23.85,0,262,0.262,0,0.127032666102405
"e00fce680b66f0052c113d66","5/18/2025 6:06:06","c3po","cond",1747562763,23.83,0,262,0.262,0,0.127086694385644
"e00fce680b66f0052c113d66","5/18/2025 6:12:05","c3po","cond",1747563122,23.65,0,262,0.262,0,0.127574736645639
"e00fce680b66f0052c113d66","5/18/2025 6:18:07","c3po","cond",1747563482,23.64,0,262,0.262,0,0.127601944785045
"e00fce680b66f0052c113d66","5/18/2025 6:24:06","c3po","cond",1747563843,23.62,0,262,0.262,0,0.127656391067271
"e00fce680b66f0052c113d66","5/18/2025 6:30:06","c3po","cond",1747564202,23.6,0,262,0.262,0,0.127710877387282
"e00fce680b66f0052c113d66","5/18/2025 6:36:06","c3po","cond",1747564562,23.58,0,262,0.262,0,0.127765403785001
"e00fce680b66f0052c113d66","5/18/2025 6:42:06","c3po","cond",1747564922,23.57,0,262,0.262,0,0.12779268202549
"e00fce680b66f0052c113d66","5/18/2025 6:48:06","c3po","cond",1747565283,23.57,0,262,0.262,0,0.12779268202549
"e00fce680b66f0052c113d66","5/18/2025 6:54:06","c3po","cond",1747565643,23.59,0,262,0.262,0,0.127738135573931
"e00fce680b66f0052c113d66","5/18/2025 7:00:06","c3po","cond",1747566003,23.62,0,262,0.262,0,0.127656391067271
"e00fce680b66f0052c113d66","5/18/2025 7:06:06","c3po","cond",1747566362,23.74,0,262,0.262,0,0.127330312546918
"e00fce680b66f0052c113d66","5/18/2025 7:12:06","c3po","cond",1747566722,23.74,0,262,0.262,0,0.127330312546918
"e00fce680b66f0052c113d66","5/18/2025 7:18:06","c3po","cond",1747567082,23.75,0,262,0.262,0,0.127303204128939
"e00fce680b66f0052c113d66","5/18/2025 7:24:06","c3po","cond",1747567443,24,0,262,0.262,0,0.126628712952903
"e00fce680b66f0052c113d66","5/18/2025 7:30:06","c3po","cond",1747567803,24.14,0,262,0.262,0,0.126253684254201
"e00fce680b66f0052c113d66","5/18/2025 7:36:06","c3po","cond",1747568163,24.15,0,262,0.262,0,0.126226969804397
"e00fce680b66f0052c113d66","5/18/2025 7:42:06","c3po","cond",1747568522,24.16,0,262,0.262,0,0.126200265104053
"e00fce680b66f0052c113d66","5/18/2025 7:48:06","c3po","cond",1747568882,24.32,0,262,0.262,0,0.125774311898505
"e00fce680b66f0052c113d66","5/18/2025 7:54:09","c3po","cond",1747569242,24.5,0,262,0.262,0,0.125298071959108
"e00fce680b66f0052c113d66","5/18/2025 8:00:06","c3po","cond",1747569603,24.67,0,262,0.262,0,0.124851141053954
"e00fce680b66f0052c113d66","5/18/2025 8:06:08","c3po","cond",1747569963,24.93,0,262,0.262,0,0.124172903849666
"e00fce680b66f0052c113d66","5/18/2025 8:12:06","c3po","cond",1747570322,25.1,0,262,0.262,0,0.123732875303742
"e00fce680b66f0052c113d66","5/18/2025 8:18:06","c3po","cond",1747570683,25.12,0,262,0.262,0,0.123681284455526
"e00fce680b66f0052c113d66","5/18/2025 8:24:06","c3po","cond",1747571043,25.15,0,262,0.262,0,0.123603967886299
"e00fce680b66f0052c113d66","5/18/2025 8:30:06","c3po","cond",1747571403,25.45,0,262,0.262,0,0.122835376495662
"e00fce680b66f0052c113d66","5/18/2025 8:36:06","c3po","cond",1747571762,25.48,0,262,0.262,0,0.122758972117522
"e00fce680b66f0052c113d66","5/18/2025 8:42:06","c3po","cond",1747572122,25.49,0,262,0.262,0,0.122733522264375
"e00fce680b66f0052c113d66","5/18/2025 8:48:06","c3po","cond",1747572482,25.62,0,262,0.262,0,0.122403503302803
"e00fce680b66f0052c113d66","5/18/2025 8:54:06","c3po","cond",1747572843,25.96,0,262,0.262,0,0.121547600454123
"e00fce680b66f0052c113d66","5/18/2025 9:00:06","c3po","cond",1747573203,28.48,0,262,0.262,0,0.115514533963512
"e00fce680b66f0052c113d66","5/18/2025 9:06:06","c3po","cond",1747573563,29.85,0,262,0.262,0,0.112449569226548
"e00fce680b66f0052c113d66","5/18/2025 9:12:06","c3po","cond",1747573922,30.14,0,262,0.262,0,0.111818958235356
"e00fce680b66f0052c113d66","5/18/2025 9:18:06","c3po","cond",1747574282,30.11,0,262,0.262,0,0.111883906679026
"e00fce680b66f0052c113d66","5/18/2025 9:24:06","c3po","cond",1747574643,27.92,0,262,0.262,0,0.11680960740281
"e00fce680b66f0052c113d66","5/18/2025 9:30:06","c3po","cond",1747575003,27.25,0,262,0.262,0,0.11839261249167
"e00fce680b66f0052c113d66","5/18/2025 9:36:06","c3po","cond",1747575363,27.46,0,262,0.262,0,0.11789245140826
"e00fce680b66f0052c113d66","5/18/2025 9:42:07","c3po","cond",1747575723,27.47,0,262,0.262,0,0.117868725852264
"e00fce680b66f0052c113d66","5/18/2025 9:48:06","c3po","cond",1747576082,27.44,0,262,0.262,0,0.117939927437407
"e00fce680b66f0052c113d66","5/18/2025 9:54:06","c3po","cond",1747576442,27.65,0,262,0.262,0,0.117443081415873
"e00fce680b66f0052c113d66","5/18/2025 10:00:06","c3po","cond",1747576802,27.92,0,262,0.262,0,0.11680960740281
"e00fce680b66f0052c113d66","5/18/2025 10:06:06","c3po","cond",1747577163,27.93,0,262,0.262,0,0.116786259626952
"e00fce680b66f0052c113d66","5/18/2025 10:12:06","c3po","cond",1747577523,28.19,0,262,0.262,0,0.116182056999246
"e00fce680b66f0052c113d66","5/18/2025 10:18:07","c3po","cond",1747577883,28.19,0,262,0.262,0,0.116182056999246
"e00fce680b66f0052c113d66","5/18/2025 10:24:06","c3po","cond",1747578242,28.56,0,262,0.262,0,0.115331564851135
"e00fce680b66f0052c113d66","5/18/2025 10:30:06","c3po","cond",1747578602,28.87,0,262,0.262,0,0.114627308783846
"e00fce680b66f0052c113d66","5/18/2025 10:36:06","c3po","cond",1747578962,30.7,0,262,0.262,0,0.110618594727671
"e00fce680b66f0052c113d66","5/18/2025 10:42:09","c3po","cond",1747579323,31.25,0,262,0.262,0,0.109461471749082
"e00fce680b66f0052c113d66","5/18/2025 10:48:06","c3po","cond",1747579683,31.45,0,262,0.262,0,0.109045951735169
"e00fce680b66f0052c113d66","5/18/2025 10:54:07","c3po","cond",1747580043,31.88,0,262,0.262,0,0.108161901179417
"e00fce680b66f0052c113d66","5/18/2025 11:00:06","c3po","cond",1747580402,32.3,0,262,0.262,0,0.107310496683572
"e00fce680b66f0052c113d66","5/18/2025 11:06:06","c3po","cond",1747580762,33.08,0,262,0.262,0,0.105760244658368
"e00fce680b66f0052c113d66","5/18/2025 11:12:06","c3po","cond",1747581122,33.07,0,262,0.262,0,0.105779869729242
"e00fce680b66f0052c113d66","5/18/2025 11:18:06","c3po","cond",1747581483,32.8,0,262,0.262,0,0.106312182537864
"e00fce680b66f0052c113d66","5/18/2025 11:24:06","c3po","cond",1747581843,33.02,0,262,0.262,0,0.105878091431379
"e00fce680b66f0052c113d66","5/18/2025 11:30:07","c3po","cond",1747582203,33.03,0,262,0.262,0,0.105858434235076
"e00fce680b66f0052c113d66","5/18/2025 11:36:06","c3po","cond",1747582562,32.74,0,262,0.262,0,0.106431115468564
"e00fce680b66f0052c113d66","5/18/2025 11:42:06","c3po","cond",1747582922,33.54,0,262,0.262,0,0.104864381801395
"e00fce680b66f0052c113d66","5/18/2025 11:48:06","c3po","cond",1747583282,32.83,0,262,0.262,0,0.106252803819578
"e00fce680b66f0052c113d66","5/18/2025 11:54:06","c3po","cond",1747583643,33.11,0,262,0.262,0,0.105701407933574
"e00fce680b66f0052c113d66","5/18/2025 12:00:06","c3po","cond",1747584003,33.26,0,262,0.262,0,0.10540808785819
"e00fce680b66f0052c113d66","5/18/2025 12:06:07","c3po","cond",1747584363,33.6,0,262,0.262,0,0.104748516742922
"e00fce680b66f0052c113d66","5/18/2025 12:12:06","c3po","cond",1747584722,32.58,0,262,0.262,0,0.106749418169175
"e00fce680b66f0052c113d66","5/18/2025 12:18:06","c3po","cond",1747585082,33.35,0,262,0.262,0,0.105232783902884
"e00fce680b66f0052c113d66","5/18/2025 12:24:06","c3po","cond",1747585442,33.61,0,262,0.262,0,0.10472922786314
"e00fce680b66f0052c113d66","5/18/2025 12:30:06","c3po","cond",1747585803,33.62,0,262,0.262,0,0.104709945251207
"e00fce680b66f0052c113d66","5/18/2025 12:36:07","c3po","cond",1747586163,32.61,0,262,0.262,0,0.10668960883582
"e00fce680b66f0052c113d66","5/18/2025 12:42:07","c3po","cond",1747586523,33.3,0,262,0.262,0,0.105330111455699
"e00fce680b66f0052c113d66","5/18/2025 12:48:06","c3po","cond",1747586882,32.58,0,262,0.262,0,0.106749418169175
"e00fce680b66f0052c113d66","5/18/2025 12:54:06","c3po","cond",1747587242,33.6,0,262,0.262,0,0.104748516742922
"e00fce680b66f0052c113d66","5/18/2025 13:00:06","c3po","cond",1747587602,32.34,0,262,0.262,0,0.107230025236366
"e00fce680b66f0052c113d66","5/18/2025 13:06:09","c3po","cond",1747587963,30.62,0,262,0.262,0,0.110788690520726
"e00fce680b66f0052c113d66","5/18/2025 13:12:06","c3po","cond",1747588322,31.29,0,262,0.262,0,0.109378145658355
"e00fce680b66f0052c113d66","5/18/2025 13:18:06","c3po","cond",1747588682,31.78,0,262,0.262,0,0.108366368342201
"e00fce680b66f0052c113d66","5/18/2025 13:24:06","c3po","cond",1747589043,31.18,0,262,0.262,0,0.109607560699074
"e00fce680b66f0052c113d66","5/18/2025 13:30:07","c3po","cond",1747589403,32.06,0,262,0.262,0,0.107795564290157
"e00fce680b66f0052c113d66","5/18/2025 13:36:07","c3po","cond",1747589763,32.82,0,262,0.262,0,0.106272590233605
"e00fce680b66f0052c113d66","5/18/2025 13:42:07","c3po","cond",1747590123,33.36,0,262,0.262,0,0.105213337424264
"e00fce680b66f0052c113d66","5/18/2025 13:48:06","c3po","cond",1747590482,33.82,0,262,0.262,0,0.104325605016659
"e00fce680b66f0052c113d66","5/18/2025 13:54:06","c3po","cond",1747590842,33.82,0,262,0.262,0,0.104325605016659
"e00fce680b66f0052c113d66","5/18/2025 14:00:07","c3po","cond",1747591203,34.4,0,262,0.262,0,0.103224988140997
"e00fce680b66f0052c113d66","5/18/2025 14:06:07","c3po","cond",1747591563,33.27,0,262,0.262,0,0.105388584216295
"e00fce680b66f0052c113d66","5/18/2025 14:12:06","c3po","cond",1747591922,33.65,0,262,0.262,0,0.104652134994879
"e00fce680b66f0052c113d66","5/18/2025 14:18:06","c3po","cond",1747592282,33.67,0,262,0.262,0,0.104613626112621
"e00fce680b66f0052c113d66","5/18/2025 14:24:06","c3po","cond",1747592642,33.69,0,262,0.262,0,0.104575142235536
"e00fce680b66f0052c113d66","5/18/2025 14:30:07","c3po","cond",1747593003,33.53,0,262,0.262,0,0.104883714633625
"e00fce680b66f0052c113d66","5/18/2025 14:36:10","c3po","cond",1747593363,33.31,0,262,0.262,0,0.105310633247815
"e00fce680b66f0052c113d66","5/18/2025 14:42:06","c3po","cond",1747593722,32.79,0,262,0.262,0,0.106331988433878
"e00fce680b66f0052c113d66","5/18/2025 14:48:07","c3po","cond",1747594083,33.28,0,262,0.262,0,0.105369086937125
"e00fce680b66f0052c113d66","5/18/2025 14:54:07","c3po","cond",1747594443,33.27,0,262,0.262,0,0.105388584216295
"e00fce680b66f0052c113d66","5/18/2025 15:00:07","c3po","cond",1747594803,33.7,0,262,0.262,0,0.104555909667048
"e00fce680b66f0052c113d66","5/18/2025 15:06:06","c3po","cond",1747595162,34.37,0,262,0.262,0,0.103281412653918
"e00fce680b66f0052c113d66","5/18/2025 15:12:06","c3po","cond",1747595522,34.36,0,262,0.262,0,0.103300232945668
"e00fce680b66f0052c113d66","5/18/2025 15:18:06","c3po","cond",1747595882,33.53,0,262,0.262,0,0.104883714633625
"e00fce680b66f0052c113d66","5/18/2025 15:24:07","c3po","cond",1747596243,33.54,0,262,0.262,0,0.104864381801395
"e00fce680b66f0052c113d66","5/18/2025 15:30:07","c3po","cond",1747596603,34.06,0,262,0.262,0,0.103867673799808
"e00fce680b66f0052c113d66","5/18/2025 15:36:09","c3po","cond",1747596963,33.61,0,262,0.262,0,0.10472922786314
"e00fce680b66f0052c113d66","5/18/2025 15:42:06","c3po","cond",1747597322,33.63,0,262,0.262,0,0.10469066890436
"e00fce680b66f0052c113d66","5/18/2025 15:48:06","c3po","cond",1747597682,33.63,0,262,0.262,0,0.10469066890436
"e00fce680b66f0052c113d66","5/18/2025 15:54:07","c3po","cond",1747598042,33.38,0,262,0.262,0,0.105174463476531
"e00fce680b66f0052c113d66","5/18/2025 16:00:07","c3po","cond",1747598403,32.86,0,262,0.262,0,0.106193483495254
"e00fce680b66f0052c113d66","5/18/2025 16:06:07","c3po","cond",1747598763,32.35,0,262,0.262,0,0.10720992396117
"e00fce680b66f0052c113d66","5/18/2025 16:12:09","c3po","cond",1747599123,32.63,0,262,0.262,0,0.106649768712471
"e00fce680b66f0052c113d66","5/18/2025 16:18:07","c3po","cond",1747599483,31.76,0,262,0.262,0,0.108407343283612
"e00fce680b66f0052c113d66","5/18/2025 16:24:10","c3po","cond",1747599843,31.44,0,262,0.262,0,0.109066661952601
"e00fce680b66f0052c113d66","5/18/2025 16:30:07","c3po","cond",1747600203,31.2,0,262,0.262,0,0.109565786108633
"e00fce680b66f0052c113d66","5/18/2025 16:36:06","c3po","cond",1747600562,30.61,0,262,0.262,0,0.11080998471672
"e00fce680b66f0052c113d66","5/18/2025 16:42:09","c3po","cond",1747600922,30.12,0,262,0.262,0,0.111862249864763
"e00fce680b66f0052c113d66","5/18/2025 16:48:06","c3po","cond",1747601282,29.74,0,262,0.262,0,0.112690395697961
"e00fce680b66f0052c113d66","5/18/2025 16:54:06","c3po","cond",1747601642,29.58,0,262,0.262,0,0.113042302147906
"e00fce680b66f0052c113d66","5/18/2025 17:00:07","c3po","cond",1747602002,29.33,0,262,0.262,0,0.113596014885114
"e00fce680b66f0052c113d66","5/18/2025 17:06:07","c3po","cond",1747602363,29.17,0,262,0.262,0,0.113952882574124
"e00fce680b66f0052c113d66","5/18/2025 17:12:07","c3po","cond",1747602723,29.17,0,262,0.262,0,0.113952882574124
"e00fce680b66f0052c113d66","5/18/2025 17:18:07","c3po","cond",1747603083,28.88,0,262,0.262,0,0.114604715768456
"e00fce680b66f0052c113d66","5/18/2025 17:24:06","c3po","cond",1747603442,29.49,0,262,0.262,0,0.113241094511199
"e00fce680b66f0052c113d66","5/18/2025 17:30:06","c3po","cond",1747603802,29.47,0,262,0.262,0,0.11328535355725
"e00fce680b66f0052c113d66","5/18/2025 17:36:07","c3po","cond",1747604162,29.05,0,262,0.262,0,0.114221819998613
"e00fce680b66f0052c113d66","5/18/2025 17:42:07","c3po","cond",1747604523,29.38,0,262,0.262,0,0.113484893762939
"e00fce680b66f0052c113d66","5/18/2025 17:48:07","c3po","cond",1747604883,29.21,0,262,0.262,0,0.113863482299106
"e00fce680b66f0052c113d66","5/18/2025 17:54:06","c3po","cond",1747605242,29.69,0,262,0.262,0,0.112800160547631
"e00fce680b66f0052c113d66","5/18/2025 18:00:06","c3po","cond",1747605602,29.7,0,262,0.262,0,0.11277819262966
"e00fce680b66f0052c113d66","5/18/2025 18:06:07","c3po","cond",1747605962,29.72,0,262,0.262,0,0.112734279222677
"e00fce680b66f0052c113d66","5/18/2025 18:12:07","c3po","cond",1747606322,29.08,0,262,0.262,0,0.114154481849262
"e00fce680b66f0052c113d66","5/18/2025 18:18:07","c3po","cond",1747606683,29.06,0,262,0.262,0,0.114199366247318
"e00fce680b66f0052c113d66","5/18/2025 18:24:07","c3po","cond",1747607043,29.26,0,262,0.262,0,0.113751904034796
"e00fce680b66f0052c113d66","5/18/2025 18:30:06","c3po","cond",1747607402,29.06,0,262,0.262,0,0.114199366247318
"e00fce680b66f0052c113d66","5/18/2025 18:36:06","c3po","cond",1747607762,29.2,0,262,0.262,0,0.113885820885234
"e00fce680b66f0052c113d66","5/18/2025 18:42:07","c3po","cond",1747608122,29.18,0,262,0.262,0,0.113930521019185
"e00fce680b66f0052c113d66","5/18/2025 18:48:07","c3po","cond",1747608483,29.16,0,262,0.262,0,0.113975251792455
"e00fce680b66f0052c113d66","5/18/2025 18:54:07","c3po","cond",1747608843,29.15,0,262,0.262,0,0.113997628677741
"e00fce680b66f0052c113d66","5/18/2025 19:00:07","c3po","cond",1747609203,29.54,0,262,0.262,0,0.113130578967795
"e00fce680b66f0052c113d66","5/18/2025 19:06:06","c3po","cond",1747609562,29.52,0,262,0.262,0,0.113174762561758
"e00fce680b66f0052c113d66","5/18/2025 19:12:06","c3po","cond",1747609922,29.31,0,262,0.262,0,0.11364051655589
"e00fce680b66f0052c113d66","5/18/2025 19:18:07","c3po","cond",1747610282,28.94,0,262,0.262,0,0.114469320668805
"e00fce680b66f0052c113d66","5/18/2025 19:24:07","c3po","cond",1747610642,28.75,0,262,0.262,0,0.114899032162237
"e00fce680b66f0052c113d66","5/18/2025 19:30:07","c3po","cond",1747611003,28.72,0,262,0.262,0,0.114967138595646
"e00fce680b66f0052c113d66","5/18/2025 19:36:07","c3po","cond",1747611363,28.58,0,262,0.262,0,0.115285901493517
"e00fce680b66f0052c113d66","5/18/2025 19:42:07","c3po","cond",1747611723,28.57,0,262,0.262,0,0.115308729231846
"e00fce680b66f0052c113d66","5/18/2025 19:48:06","c3po","cond",1747612082,28.55,0,262,0.262,0,0.115354408355077
"e00fce680b66f0052c113d66","5/18/2025 19:54:07","c3po","cond",1747612442,28.39,0,262,0.262,0,0.115720979751832
"e00fce680b66f0052c113d66","5/18/2025 20:00:07","c3po","cond",1747612802,28.37,0,262,0.262,0,0.115766943923289
"e00fce680b66f0052c113d66","5/18/2025 20:06:07","c3po","cond",1747613163,28.34,0,262,0.262,0,0.115835949853904
"e00fce680b66f0052c113d66","5/18/2025 20:12:07","c3po","cond",1747613523,28.06,0,262,0.262,0,0.116483476222116
"e00fce680b66f0052c113d66","5/18/2025 20:18:07","c3po","cond",1747613883,28.06,0,262,0.262,0,0.116483476222116
"e00fce680b66f0052c113d66","5/18/2025 20:24:06","c3po","cond",1747614242,28.05,0,262,0.262,0,0.116506718714239
"e00fce680b66f0052c113d66","5/18/2025 20:30:07","c3po","cond",1747614602,27.86,0,262,0.262,0,0.116949864828374
"e00fce680b66f0052c113d66","5/18/2025 20:36:07","c3po","cond",1747614962,27.83,0,262,0.262,0,0.117020103495098
"e00fce680b66f0052c113d66","5/18/2025 20:42:07","c3po","cond",1747615323,27.6,0,262,0.262,0,0.117561047535047
"e00fce680b66f0052c113d66","5/18/2025 20:48:07","c3po","cond",1747615683,27.45,0,262,0.262,0,0.11791618526866
"e00fce680b66f0052c113d66","5/18/2025 20:54:07","c3po","cond",1747616042,27.23,0,262,0.262,0,0.118440439218306
"e00fce680b66f0052c113d66","5/18/2025 21:00:07","c3po","cond",1747616402,27.2,0,262,0.262,0,0.118512242286038
"e00fce680b66f0052c113d66","5/18/2025 21:06:07","c3po","cond",1747616763,27.18,0,262,0.262,0,0.118560153029718
"e00fce680b66f0052c113d66","5/18/2025 21:12:07","c3po","cond",1747617123,27.17,0,262,0.262,0,0.118584121023132
"e00fce680b66f0052c113d66","5/18/2025 21:18:06","c3po","cond",1747617482,27.01,0,262,0.262,0,0.118968756735159
"e00fce680b66f0052c113d66","5/18/2025 21:24:07","c3po","cond",1747617842,27,0,262,0.262,0,0.118992868411316
"e00fce680b66f0052c113d66","5/18/2025 21:30:07","c3po","cond",1747618202,26.82,0,262,0.262,0,0.119428334014219
"e00fce680b66f0052c113d66","5/18/2025 21:36:07","c3po","cond",1747618563,26.82,0,262,0.262,0,0.119428334014219
"e00fce680b66f0052c113d66","5/18/2025 21:42:07","c3po","cond",1747618923,26.8,0,262,0.262,0,0.119476889877714
"e00fce680b66f0052c113d66","5/18/2025 21:48:07","c3po","cond",1747619283,26.78,0,262,0.262,0,0.119525480020465
"e00fce680b66f0052c113d66","5/18/2025 21:54:07","c3po","cond",1747619642,26.76,0,262,0.262,0,0.119574104475304
"e00fce680b66f0052c113d66","5/18/2025 22:00:07","c3po","cond",1747620002,26.62,0,262,0.262,0,0.119915439164005
"e00fce680b66f0052c113d66","5/18/2025 22:06:07","c3po","cond",1747620363,26.62,0,262,0.262,0,0.119915439164005
"e00fce680b66f0052c113d66","5/18/2025 22:12:07","c3po","cond",1747620723,26.47,0,262,0.262,0,0.120283035292077
"e00fce680b66f0052c113d66","5/18/2025 22:18:06","c3po","cond",1747621082,26.46,0,262,0.262,0,0.120307611196966
"e00fce680b66f0052c113d66","5/18/2025 22:24:07","c3po","cond",1747621442,26.45,0,262,0.262,0,0.120332195812568
"e00fce680b66f0052c113d66","5/18/2025 22:30:07","c3po","cond",1747621802,26.44,0,262,0.262,0,0.12035678914307
"e00fce680b66f0052c113d66","5/18/2025 22:36:07","c3po","cond",1747622163,26.45,0,262,0.262,0,0.120332195812568
"e00fce680b66f0052c113d66","5/18/2025 22:42:07","c3po","cond",1747622523,26.43,0,262,0.262,0,0.120381391192662
"e00fce680b66f0052c113d66","5/18/2025 22:48:07","c3po","cond",1747622882,26.26,0,262,0.262,0,0.120800964129624
"e00fce680b66f0052c113d66","5/18/2025 22:54:07","c3po","cond",1747623242,26.23,0,262,0.262,0,0.120875269669619
"e00fce680b66f0052c113d66","5/18/2025 23:00:07","c3po","cond",1747623603,26.08,0,262,0.262,0,0.121247988704855
"e00fce680b66f0052c113d66","5/18/2025 23:06:07","c3po","cond",1747623963,25.92,0,262,0.262,0,0.121647756214007
"e00fce680b66f0052c113d66","5/18/2025 23:12:07","c3po","cond",1747624323,25.73,0,262,0.262,0,0.122125454323381
"e00fce680b66f0052c113d66","5/18/2025 23:18:07","c3po","cond",1747624682,25.59,0,262,0.262,0,0.122479525098498
"e00fce680b66f0052c113d66","5/18/2025 23:24:07","c3po","cond",1747625042,25.59,0,262,0.262,0,0.122479525098498
"e00fce680b66f0052c113d66","5/18/2025 23:30:07","c3po","cond",1747625402,25.57,0,262,0.262,0,0.122530251712089
"e00fce680b66f0052c113d66","5/18/2025 23:36:07","c3po","cond",1747625763,25.39,0,262,0.262,0,0.122988432336738
"e00fce680b66f0052c113d66","5/18/2025 23:42:07","c3po","cond",1747626123,25.37,0,262,0.262,0,0.123039524291566
"e00fce680b66f0052c113d66","5/18/2025 23:48:06","c3po","cond",1747626482,25.34,0,262,0.262,0,0.123116231104037
"e00fce680b66f0052c113d66","5/18/2025 23:54:07","c3po","cond",1747626842,25.32,0,262,0.262,0,0.123167414951419
"e00fce680b66f0052c113d66","5/19/2025 0:00:07","c3po","cond",1747627202,25.3,0,262,0.262,0,0.123218635618578
"e00fce680b66f0052c113d66","5/19/2025 0:06:07","c3po","cond",1747627562,25.14,0,262,0.262,0,0.123629730788351
"e00fce680b66f0052c113d66","5/19/2025 0:12:07","c3po","cond",1747627923,25.28,0,262,0.262,0,0.123269893141441
"e00fce680b66f0052c113d66","5/19/2025 0:18:07","c3po","cond",1747628283,25.26,0,262,0.262,0,0.12332118755598
"e00fce680b66f0052c113d66","5/19/2025 0:24:08","c3po","cond",1747628643,25.26,0,262,0.262,0,0.12332118755598
"e00fce680b66f0052c113d66","5/19/2025 0:30:07","c3po","cond",1747629002,25.08,0,262,0.262,0,0.12378450336937
"e00fce680b66f0052c113d66","5/19/2025 0:36:07","c3po","cond",1747629362,25.08,0,262,0.262,0,0.12378450336937
"e00fce680b66f0052c113d66","5/19/2025 0:42:07","c3po","cond",1747629723,24.92,0,262,0.262,0,0.124198872100548
"e00fce680b66f0052c113d66","5/19/2025 0:48:07","c3po","cond",1747630083,24.77,0,262,0.262,0,0.124589524848887
"e00fce680b66f0052c113d66","5/19/2025 0:54:08","c3po","cond",1747630443,24.76,0,262,0.262,0,0.124615643840614
"e00fce680b66f0052c113d66","5/19/2025 1:00:07","c3po","cond",1747630802,24.78,0,262,0.262,0,0.124563415313171
"e00fce680b66f0052c113d66","5/19/2025 1:06:07","c3po","cond",1747631162,24.78,0,262,0.262,0,0.124563415313171
"e00fce680b66f0052c113d66","5/19/2025 1:12:07","c3po","cond",1747631523,24.57,0,262,0.262,0,0.125113707519739
"e00fce680b66f0052c113d66","5/19/2025 1:18:07","c3po","cond",1747631883,24.71,0,262,0.262,0,0.124746380802084
"e00fce680b66f0052c113d66","5/19/2025 1:24:07","c3po","cond",1747632242,24.53,0,262,0.262,0,0.125219001227745
"e00fce680b66f0052c113d66","5/19/2025 1:30:07","c3po","cond",1747632602,24.52,0,262,0.262,0,0.125245348563645
"e00fce680b66f0052c113d66","5/19/2025 1:36:07","c3po","cond",1747632962,24.33,0,262,0.262,0,0.125747772203468
"e00fce680b66f0052c113d66","5/19/2025 1:42:07","c3po","cond",1747633323,24.19,0,262,0.262,0,0.126120209451564
"e00fce680b66f0052c113d66","5/19/2025 1:48:08","c3po","cond",1747633683,24.17,0,262,0.262,0,0.126173570148346
"e00fce680b66f0052c113d66","5/19/2025 1:54:07","c3po","cond",1747634042,24.17,0,262,0.262,0,0.126173570148346
"e00fce680b66f0052c113d66","5/19/2025 2:00:07","c3po","cond",1747634402,24.16,0,262,0.262,0,0.126200265104053
"e00fce680b66f0052c113d66","5/19/2025 2:06:07","c3po","cond",1747634762,23.95,0,262,0.262,0,0.12676311763476
"e00fce680b66f0052c113d66","5/19/2025 2:12:07","c3po","cond",1747635123,23.96,0,262,0.262,0,0.126736217024798
"e00fce680b66f0052c113d66","5/19/2025 2:18:07","c3po","cond",1747635483,23.94,0,262,0.262,0,0.12679002809128
"e00fce680b66f0052c113d66","5/19/2025 2:24:08","c3po","cond",1747635843,23.81,0,262,0.262,0,0.127140762290491
"e00fce680b66f0052c113d66","5/19/2025 2:30:07","c3po","cond",1747636202,23.81,0,262,0.262,0,0.127140762290491
"e00fce680b66f0052c113d66","5/19/2025 2:36:07","c3po","cond",1747636562,23.81,0,262,0.262,0,0.127140762290491
"e00fce680b66f0052c113d66","5/19/2025 2:42:07","c3po","cond",1747636923,23.66,0,262,0.262,0,0.127547538500732
"e00fce680b66f0052c113d66","5/19/2025 2:48:08","c3po","cond",1747637283,23.64,0,262,0.262,0,0.127601944785045
"e00fce680b66f0052c113d66","5/19/2025 2:54:07","c3po","cond",1747637642,23.5,0,262,0.262,0,0.127983910953144
"e00fce680b66f0052c113d66","5/19/2025 3:00:07","c3po","cond",1747638002,23.47,0,262,0.262,0,0.12806601715025
"e00fce680b66f0052c113d66","5/19/2025 3:06:07","c3po","cond",1747638363,23.26,0,262,0.262,0,0.128643309488059
"e00fce680b66f0052c113d66","5/19/2025 3:12:08","c3po","cond",1747638723,23.25,0,262,0.262,0,0.128670911327812
"e00fce680b66f0052c113d66","5/19/2025 3:18:07","c3po","cond",1747639082,23.26,0,262,0.262,0,0.128643309488059
"e00fce680b66f0052c113d66","5/19/2025 3:24:07","c3po","cond",1747639442,23.28,0,262,0.262,0,0.128588136376531
