"Real_Time","Temp_C","Cond_uScm.1","Cond_uScm.cor","Cond_mScm","seaPressure","practicalSalinity"
1747024202,22.81,0,262,0.262,0,0.129895559380285
1747024562,22.82,0,262,0.262,0,0.129867504037688
1747024922,22.82,0,262,0.262,0,0.129867504037688
1747025282,22.84,0,262,0.262,0,0.129811424603111
1747025643,22.83,0,262,0.262,0,0.129839459113711
1747026003,22.83,0,262,0.262,0,0.129839459113711
1747026363,22.68,0,262,0.262,0,0.130261229320196
1747026722,22.68,0,262,0.262,0,0.130261229320196
1747027083,22.69,0,262,0.262,0,0.130233038056892
1747027443,22.7,0,262,0.262,0,0.130204857280673
1747027802,22.69,0,262,0.262,0,0.130233038056892
1747028162,22.69,0,262,0.262,0,0.130233038056892
1747028522,22.7,0,262,0.262,0,0.130204857280673
1747028882,22.71,0,262,0.262,0,0.130176686986251
1747029242,22.72,0,262,0.262,0,0.130148527168344
1747029602,22.74,0,262,0.262,0,0.13009223894096
1747029962,22.75,0,262,0.262,0,0.130064110520932
1747030323,22.76,0,262,0.262,0,0.13003599255632
1747030683,22.78,0,262,0.262,0,0.129979787972281
1747031043,22.79,0,262,0.262,0,0.12995170134233
1747031402,22.8,0,262,0.262,0,0.129923625146749
1747031762,22.81,0,262,0.262,0,0.129895559380285
1747032122,22.81,0,262,0.262,0,0.129895559380285
1747032483,22.8,0,262,0.262,0,0.129923625146749
1747032843,22.8,0,262,0.262,0,0.129923625146749
1747033203,22.82,0,262,0.262,0,0.129867504037688
1747033562,22.82,0,262,0.262,0,0.129867504037688
1747033922,22.83,0,262,0.262,0,0.129839459113711
1747034282,22.83,0,262,0.262,0,0.129839459113711
1747034642,22.85,0,262,0.262,0,0.129783400500648
1747035003,22.87,0,262,0.262,0,0.129727383499192
1747035363,23,0,262,0.262,0,0.129364284387202
1747035723,22.99,0,262,0.262,0,0.129392152994141
1747036082,22.98,0,262,0.262,0,0.129420031931015
1747036442,22.96,0,262,0.262,0,0.129475820815335
1747036802,22.94,0,262,0.262,0,0.129531651081725
1747037163,22.94,0,262,0.262,0,0.129531651081725
1747037522,22.94,0,262,0.262,0,0.129531651081725
1747037882,22.95,0,262,0.262,0,0.129503730773172
1747038242,22.96,0,262,0.262,0,0.129475820815335
1747038602,22.98,0,262,0.262,0,0.129420031931015
1747038963,23,0,262,0.262,0,0.129364284387202
1747039323,23.02,0,262,0.262,0,0.129308578142388
1747039682,23.03,0,262,0.262,0,0.129280740494148
1747040042,23.05,0,262,0.262,0,0.129225096120113
1747040402,23.19,0,262,0.262,0,0.12883673666385
1747040762,23,0,262,0.262,0,0.129364284387202
1747041122,22.68,0,262,0.262,0,0.130261229320196
1747041482,22.67,0,262,0.262,0,0.130289431075875
1747041843,22.67,0,262,0.262,0,0.130289431075875
1747042203,22.66,0,262,0.262,0,0.130317643329221
1747042563,22.66,0,262,0.262,0,0.130317643329221
1747042922,22.65,0,262,0.262,0,0.130345866085532
1747043283,22.52,0,262,0.262,0,0.130713720103397
1747043643,22.38,0,262,0.262,0,0.131111870072618
1747044002,22.36,0,262,0.262,0,0.131168918737534
1747044362,22.34,0,262,0.262,0,0.131226010056198
1747044722,22.34,0,262,0.262,0,0.131226010056198
1747045083,22.34,0,262,0.262,0,0.131226010056198
1747045443,22.35,7321,6118.8,6.1188,0,3.52372375664744
1747045803,22.38,1336,1330.8,1.3308,0,0.702359259866168
1747046162,22.55,855.9,946.72,0.94672,0,0.490566662254448
1747046522,22.53,2401,2182.8,2.1828,0,1.17641740673314
1747046883,22.4,0,262,0.262,0,0.131054864018274
1747047242,22.16,0,262,0.262,0,0.131741758493887
1747047603,22.15,0,262,0.262,0,0.131770513226523
1747047962,22,0,262,0.262,0,0.132203130600659
1747048323,22,0,262,0.262,0,0.132203130600659
1747048682,22,0,262,0.262,0,0.132203130600659
1747049042,22.01,0,262,0.262,0,0.132174213627534
1747049402,22,0,262,0.262,0,0.132203130600659
1747049763,22.01,0,262,0.262,0,0.132174213627534
1747050123,20.88,0,262,0.262,0,0.135511871592449
1747050482,21.1,0,262,0.262,0,0.134850811345056
1747050842,21.48,0,262,0.262,0,0.133721908940711
1747051202,21.64,725.4,842.32,0.84232,0,0.443344200361268
1747051562,21.85,139.6,373.68,0.37368,0,0.190743483977537
1747051922,22.15,300.9,502.72,0.50272,0,0.257026557738351
1747052282,22.46,143,376.4,0.3764,0,0.189614972391225
1747052642,22.46,62.45,311.96,0.31196,0,0.15644220599774
1747053003,22.49,46.86,299.488,0.299488,0,0.149950816353439
1747053362,22.65,13.35,272.68,0.27268,0,0.13577499164746
1747053722,23.02,5.86,266.688,0.266688,0,0.131671806396119
1747054082,23.29,21.02,278.816,0.278816,0,0.136993616174469
1747054442,23.54,0,262,0.262,0,0.127874576973499
1747054803,23.52,0,262,0.262,0,0.127929223844373
1747055162,23.53,0,262,0.262,0,0.127901895381707
1747055522,23.38,0,262,0.262,0,0.12831288085484
1747055883,23.37,0,262,0.262,0,0.128340360738152
1747056242,23.6,0,262,0.262,0,0.127710877387282
1747056602,23.77,0,262,0.262,0,0.127249017122664
1747056963,23.79,0,262,0.262,0,0.127194869856348
1747057322,23.81,0,262,0.262,0,0.127140762290491
1747057682,23.67,0,262,0.262,0,0.127520350345346
1747058042,23.53,0,262,0.262,0,0.127901895381707
1747058403,23.51,0,262,0.262,0,0.127956562366511
1747058762,23.89,0,262,0.262,0,0.126924728243397
1747059122,23.89,0,262,0.262,0,0.126924728243397
1747059483,23.88,0,262,0.262,0,0.126951697881995
1747059843,23.85,0,262,0.262,0,0.127032666102405
1747060202,24.18,0,262,0.262,0,0.126146884932456
1747060562,24.76,0,262,0.262,0,0.124615643840614
1747060922,25.81,0,262,0.262,0,0.12192392298308
1747061282,25.81,0,262,0.262,0,0.12192392298308
1747061642,26.68,0,262,0.262,0,0.119768946073606
1747062003,26.51,0,262,0.262,0,0.120184818695964
1747062362,25.87,0,262,0.262,0,0.121773152108651
1747062722,26.8,0,262,0.262,0,0.119476889877714
1747063082,27.01,0,262,0.262,0,0.118968756735159
1747063443,27.68,0,262,0.262,0,0.11737240053468
1747063803,26.64,0,262,0.262,0,0.119866573601874
1747064162,25.81,0,262,0.262,0,0.12192392298308
1747064523,27.01,0,262,0.262,0,0.118968756735159
1747064883,26,0,262,0.262,0,0.121447587466444
1747065243,25.99,0,262,0.262,0,0.121472577343568
1747065602,25.98,0,262,0.262,0,0.121497576131016
1747065962,26.01,0,262,0.262,0,0.121422606495337
1747066323,25.7,0,262,0.262,0,0.122201177339001
1747066683,25.7,0,262,0.262,0,0.122201177339001
1747067043,25.34,0,262,0.262,0,0.123116231104037
1747067402,25.35,0,262,0.262,0,0.123090652976548
1747067762,25.36,0,262,0.262,0,0.12306508404055
1747068122,25.39,0,262,0.262,0,0.122988432336738
1747068483,25.74,0,262,0.262,0,0.122100231370461
1747068843,26.17,0,262,0.262,0,0.121024118671826
1747069203,26.88,0,262,0.262,0,0.119282871771529
1747069562,27.14,0,262,0.262,0,0.118656075537797
1747069922,27.12,0,262,0.262,0,0.118704087366418
1747070283,26.56,0,262,0.262,0,0.120062243440325
1747070643,26.32,0,262,0.262,0,0.120652590399216
1747071003,26.31,0,262,0.262,0,0.120677297405689
1747071363,26.09,0,262,0.262,0,0.121223078827158
1747071722,26.24,0,262,0.262,0,0.120850492354263
1747072082,26.1,0,262,0.262,0,0.121198177816835
1747072442,25.97,0,262,0.262,0,0.121522583833097
1747072803,25.96,0,262,0.262,0,0.121547600454123
1747073163,25.95,0,262,0.262,0,0.121572625998408
1747073522,26.16,0,262,0.262,0,0.121048957730237
1747073882,25.61,0,262,0.262,0,0.122428834823959
1747074242,25.39,0,262,0.262,0,0.122988432336738
1747074603,25.14,0,262,0.262,0,0.123629730788351
1747074963,24.97,0,262,0.262,0,0.124069124621143
1747075322,24.81,0,262,0.262,0,0.124485143395701
1747075682,24.8,0,262,0.262,0,0.124511224591216
1747076042,24.58,0,262,0.262,0,0.125087407978104
1747076402,24.35,0,262,0.262,0,0.125694721797921
1747076763,24.17,0,262,0.262,0,0.126173570148346
1747077123,23.68,0,262,0.262,0,0.12749317217451
1747077483,23.69,0,262,0.262,0,0.127466003983253
1747077842,23.7,0,262,0.262,0,0.127438845766607
1747078202,23.68,0,262,0.262,0,0.12749317217451
1747078562,23.71,0,262,0.262,0,0.12741169751961
1747078923,24,0,262,0.262,0,0.126628712952903
1747079283,24.02,0,262,0.262,0,0.126575019869472
1747079643,24.03,0,262,0.262,0,0.126548188048843
1747080002,24.04,0,262,0.262,0,0.126521366035787
1747080363,24.04,0,262,0.262,0,0.126521366035787
1747080723,24.17,0,262,0.262,0,0.126173570148346
1747081082,24.16,0,262,0.262,0,0.126200265104053
1747081442,24.14,0,262,0.262,0,0.126253684254201
1747081802,23.98,0,262,0.262,0,0.126682445325017
1747082162,23.99,0,262,0.262,0,0.126655574225439
1747082523,24.01,0,262,0.262,0,0.126601861502536
1747082882,23.99,0,262,0.262,0,0.126655574225439
1747083242,23.87,0,262,0.262,0,0.126978677401424
1747083602,23.85,0,262,0.262,0,0.127032666102405
1747083962,23.83,0,262,0.262,0,0.127086694385644
1747084323,23.82,0,262,0.262,0,0.127113723382905
1747084683,23.5,0,262,0.262,0,0.127983910953144
1747085043,23.27,0,262,0.262,0,0.128615717839332
1747085402,23.27,0,262,0.262,0,0.128615717839332
1747085762,23.3,0,262,0.262,0,0.128533003988324
1747086122,23.15,0,262,0.262,0,0.128947491355958
1747086483,23.15,0,262,0.262,0,0.128947491355958
1747086843,23.16,0,262,0.262,0,0.128919787324764
1747087203,23.19,0,262,0.262,0,0.12883673666385
1747087562,23.33,0,262,0.262,0,0.128450381673156
1747087922,23.32,0,262,0.262,0,0.128477912282708
1747088282,23.32,0,262,0.262,0,0.128477912282708
1747088643,23.3,0,262,0.262,0,0.128533003988324
1747089003,23.16,0,262,0.262,0,0.128919787324764
1747089363,23.16,0,262,0.262,0,0.128919787324764
1747089723,23.13,0,262,0.262,0,0.129002930165483
1747090083,23.12,0,262,0.262,0,0.129030664954095
1747090443,23.11,0,262,0.262,0,0.129058410005465
1747090802,23.1,0,262,0.262,0,0.12908616532474
1747091162,23.09,0,262,0.262,0,0.129113930917073
1747091522,23.08,0,262,0.262,0,0.129141706787617
1747091883,23.07,0,262,0.262,0,0.129169492941531
1747092243,23.08,0,262,0.262,0,0.129141706787617
1747092603,23.08,0,262,0.262,0,0.129141706787617
1747092962,23.09,0,262,0.262,0,0.129113930917073
1747093322,23.1,0,262,0.262,0,0.12908616532474
1747093682,23.11,0,262,0.262,0,0.129058410005465
1747094043,23.12,0,262,0.262,0,0.129030664954095
1747094403,23.13,0,262,0.262,0,0.129002930165483
1747094763,23.14,0,262,0.262,0,0.128975205634485
1747095122,23.16,0,262,0.262,0,0.128919787324764
1747095482,23.17,0,262,0.262,0,0.128892093535769
1747095843,23.18,0,262,0.262,0,0.12886440998384
1747096203,23.18,0,262,0.262,0,0.12886440998384
1747096562,23.17,0,262,0.262,0,0.128892093535769
1747096922,23,0,262,0.262,0,0.129364284387202
1747097282,22.82,0,262,0.262,0,0.129867504037688
1747097643,22.67,0,262,0.262,0,0.130289431075875
1747098003,22.68,0,262,0.262,0,0.130261229320196
1747098363,22.67,0,262,0.262,0,0.130289431075875
1747098722,22.95,386.2,570.96,0.57096,0,0.287975883180838
1747099082,22.95,1860,1750,1.75,0,0.923922413230148
1747099442,22.97,1780,1686,1.686,0,0.888113401007047
1747099803,22.96,1162,1191.6,1.1916,0,0.617827249061871
1747100163,22.94,615.3,754.24,0.75424,0,0.384132429435332
1747100523,22.74,271.8,479.44,0.47944,0,0.241636988538244
1747100882,22.73,252.4,463.92,0.46392,0,0.233644481605508
1747101242,22.72,364.6,553.68,0.55368,0,0.280393068726808
1747101602,22.71,250.9,462.72,0.46272,0,0.233124524184676
1747101963,22.69,166.8,395.44,0.39544,0,0.198462817468883
1747102323,22.68,246,458.8,0.4588,0,0.231244887881431
1747102683,22.66,213.8,433.04,0.43304,0,0.218004612975041
1747103042,21.48,0,262,0.262,0,0.133721908940711
1747103402,21.32,0,262,0.262,0,0.134195255244702
1747103762,21.34,0,262,0.262,0,0.134135930022164
1747104123,21.49,0,262,0.262,0,0.133692419834449
1747104483,21.2,0,262,0.262,0,0.134552152708341
1747104843,20.71,0,262,0.262,0,0.136026500476675
1747105202,21.32,18.81,277.048,0.277048,0,0.142074769143185
1747105562,21.31,19.35,277.48,0.27748,0,0.142332663491515
1747105922,21.58,25.47,282.376,0.282376,0,0.144038466118741
1747106283,21.83,97.26,339.808,0.339808,0,0.17312096235916
1747106643,22.04,110.4,350.32,0.35032,0,0.177786856529781
1747107003,22.03,117.4,355.92,0.35592,0,0.180739117688675
1747107362,22.17,122.4,359.92,0.35992,0,0.182260759993652
1747107722,22.18,124.5,361.6,0.3616,0,0.183092630952201
1747108083,22.18,158.4,388.72,0.38872,0,0.197187166389111
1747108443,22.17,159.9,389.92,0.38992,0,0.197855121758023
1747108803,22.19,147,379.6,0.3796,0,0.192400753145359
1747109162,22.2,110.7,350.56,0.35056,0,0.177289035754653
1747109522,22.21,78.1,324.48,0.32448,0,0.163759805570456
1747109883,22.34,55.77,306.616,0.306616,0,0.154103789294187
1747110243,22.36,33.96,289.168,0.289168,0,0.145080288326085
1747110602,22.52,11.78,271.424,0.271424,0,0.135517670664813
1747110962,22.66,0,262,0.262,0,0.130317643329221
1747111322,22.68,0,262,0.262,0,0.130261229320196
1747111682,22.84,0,262,0.262,0,0.129811424603111
1747112043,22.85,0,262,0.262,0,0.129783400500648
1747112403,22.87,0,262,0.262,0,0.129727383499192
1747112762,23.01,0,262,0.262,0,0.129336426105013
1747113122,23.18,0,262,0.262,0,0.12886440998384
1747113483,23.2,0,262,0.262,0,0.128809073570672
1747113843,23.21,0,262,0.262,0,0.128781420699185
1747114202,23.23,0,262,0.262,0,0.128726145600809
1747114562,23.24,0,262,0.262,0,0.128698523363694
1747114922,23.43,0,262,0.262,0,0.128175633287737
1747115283,23.44,0,262,0.262,0,0.128148214108823
1747115643,23.44,0,262,0.262,0,0.128148214108823
1747116002,23.45,0,262,0.262,0,0.128120805029631
1747116362,23.44,0,262,0.262,0,0.128148214108823
1747116723,23.42,0,262,0.262,0,0.128203062571418
1747117083,22.93,0,262,0.262,0,0.1295595817462
1747117443,22.92,0,262,0.262,0,0.129587522771802
1747117802,21.35,0,262,0.262,0,0.134106284262704
1747118162,20.84,0,262,0.262,0,0.135632660611302
1747118523,20.84,0,262,0.262,0,0.135632660611302
1747118883,20.84,192,415.6,0.4156,0,0.217567557769186
1747119243,20.84,347.2,539.76,0.53976,0,0.284755195463426
1747119602,20.46,280.1,486.08,0.48608,0,0.257808997723126
1747119962,20.76,0,262,0.262,0,0.135874792258186
1747120323,20.75,0,262,0.262,0,0.135905110731264
1747120683,20.77,0,262,0.262,0,0.135844485358438
1747121042,20.77,0,262,0.262,0,0.135844485358438
1747121403,20.92,0,262,0.262,0,0.135391266602205
1747121763,20.93,0,262,0.262,0,0.135361144064608
1747122122,21.15,0,262,0.262,0,0.134701340241297
1747122482,21.3,323.4,520.72,0.52072,0,0.271586496301975
1747122842,21.31,429,605.2,0.6052,0,0.317105144959042
1747123202,21.02,2144,1977.2,1.9772,0,1.09684074506023
1747123563,20.89,1940,1814,1.814,0,1.00487414751832
1747123923,21.17,980.2,1046.16,1.04616,0,0.561372049898624
1747124282,21.18,732,847.6,0.8476,0,0.450864361442996
1747124642,21.18,808.9,909.12,0.90912,0,0.484924937223522
1747125002,21.18,653.3,784.64,0.78464,0,0.41614467112438
1747125363,21.2,756.9,867.52,0.86752,0,0.461670621427533
1747125723,21.2,238.8,453.04,0.45304,0,0.235835473756655
1747126082,21.19,234.4,449.52,0.44952,0,0.234003085758452
1747126442,21.35,0,262,0.262,0,0.134106284262704
1747126802,21.66,101.4,343.12,0.34312,0,0.175505625603773
1747127163,21.65,84.76,329.808,0.329808,0,0.168572868820689
1747127523,21.31,0,262,0.262,0,0.134224934719316
1747128144,21.61,0,262,0.262,0,0.133339418361182
1747128242,21.61,0,262,0.262,0,0.133339418361182
1747128815,21.61,0,262,0.262,0,0.133339418361182
1747128962,21.61,0,262,0.262,0,0.133339418361182
1747129322,21.61,25.89,282.712,0.282712,0,0.144118351826946
1747129683,20.93,0,262,0.262,0,0.135361144064608
1747130043,21.17,0,262,0.262,0,0.134641631240457
1747130403,21.19,0,262,0.262,0,0.134581967564262
1747130762,21.17,53.7,304.96,0.30496,0,0.157248018968687
1747131122,21.17,54.43,305.544,0.305544,0,0.157556092090618
1747131482,21.33,53.05,304.44,0.30444,0,0.15641782673219
1747131843,21.32,58.11,308.488,0.308488,0,0.158580996658253
1747132203,21.33,57.41,307.928,0.307928,0,0.158251423041848
1747132563,21.47,57.17,307.736,0.307736,0,0.157661404519735
1747132922,21.61,58.88,309.104,0.309104,0,0.157889757182588
1747133282,21.63,58.83,309.064,0.309064,0,0.157799258153242
1747133643,21.63,51.5,303.2,0.3032,0,0.154737256178308
1747134003,21.62,383.3,568.64,0.56864,0,0.295290798809092
1747134363,21.6,74.48,321.584,0.321584,0,0.164452347036069
1747134722,21.59,81.2,326.96,0.32696,0,0.167304030986403
1747135082,21.61,81.47,327.176,0.327176,0,0.167343301471049
1747135442,21.84,81.54,327.232,0.327232,0,0.166526829887852
1747135803,21.85,81.5,327.2,0.3272,0,0.166473556064491
1747136163,21.86,80.32,326.256,0.326256,0,0.165945432710763
1747136523,22.03,79.45,325.56,0.32556,0,0.164966371731705
1747136882,22.04,80.29,326.232,0.326232,0,0.165278694826453
1747137242,22.05,67.05,315.64,0.31564,0,0.159754055145829
1747137602,22.05,62.35,311.88,0.31188,0,0.157807294402712
1747137963,22.05,55.5,306.4,0.3064,0,0.15497144901586
1747138323,22.06,44.08,297.264,0.297264,0,0.150214623338604
1747138683,22.06,35.81,290.648,0.290648,0,0.146797451737086
1747139042,22.04,33.76,289.008,0.289008,0,0.146014665146061
1747139402,21.88,33.56,288.848,0.288848,0,0.146444556902777
1747139762,22.02,35.15,290.12,0.29012,0,0.146653174297162
1747140122,21.88,30.89,286.712,0.286712,0,0.145337668202226
1747140483,22.28,21.1,278.88,0.27888,0,0.140051217946913
1747140843,22.3,31.4,287.12,0.28712,0,0.1442185240047
1747141203,22.58,54.36,305.488,0.305488,0,0.152724518677447
1747141562,22.87,58.82,309.056,0.309056,0,0.153581009681218
1747141922,23.7,58.58,308.864,0.308864,0,0.150771448563559
1747142282,24.08,65.53,314.424,0.314424,0,0.152310680939089
1747142643,23.95,53.85,305.08,0.30508,0,0.148092543800916
1747143003,23.93,51.93,303.544,0.303544,0,0.147393012886939
1747143363,24.3,7.79,268.232,0.268232,0,0.128884014362639
1747143722,23.7,8.63,268.904,0.268904,0,0.130868851533877
1747144082,23.99,12.27,271.816,0.271816,0,0.131502844699999
1747144442,24.22,1.12,262.896,0.262896,0,0.126480326359505
1747144803,24.42,10.81,270.648,0.270648,0,0.129740645506501
1747145163,24.71,2.85,264.28,0.26428,0,0.125854744370095
1747145523,24.96,22.75,280.2,0.2802,0,0.132903224928323
1747145882,24.97,10.3,270.24,0.27024,0,0.128054113201693
1747146242,24.96,10.09,270.072,0.270072,0,0.127999584569638
1747146602,25.25,0,262,0.262,0,0.123346848608881
1747146963,25.27,0,262,0.262,0,0.123295535735001
1747147323,27.15,0,262,0.262,0,0.118632082273158
1747147683,27.15,0,262,0.262,0,0.118632082273158
1747148042,27.5,0,262,0.262,0,0.117797598971297
1747148402,28.17,0,262,0.262,0,0.11622834072866
1747148762,28.18,0,262,0.262,0,0.116205194850669
1747149123,28.74,0,262,0.262,0,0.114921726486954
1747149483,27.12,0,262,0.262,0,0.118704087366418
1747149843,26.49,0,262,0.262,0,0.120233909597693
1747150202,27.1,0,262,0.262,0,0.118752132954304
1747150563,26.77,0,262,0.262,0,0.11954978795682
1747150923,26.98,0,262,0.262,0,0.119041117232499
1747151283,27.52,0,262,0.262,0,0.11775022250048
1747151642,26.51,0,262,0.262,0,0.120184818695964
1747152002,27.24,0,262,0.262,0,0.118416521659134
1747152362,27.26,0,262,0.262,0,0.11836871171192
1747152723,27.05,0,262,0.262,0,0.118872394832258
1747153083,27.18,0,262,0.262,0,0.118560153029718
1747153443,27.72,0,262,0.262,0,0.117278274397003
1747153802,27.58,0,262,0.262,0,0.117608291701468
1747154162,28.58,0,262,0.262,0,0.115285901493517
1747154522,28.32,0,262,0.262,0,0.115881993633542
1747154883,27.62,0,262,0.262,0,0.117513836366396
1747155243,27.63,0,262,0.262,0,0.117490243146465
1747155603,28.11,0,262,0.262,0,0.116367384766246
1747155962,28.11,0,262,0.262,0,0.116367384766246
1747156322,27.96,0,262,0.262,0,0.116716265014201
1747156682,27.76,0,262,0.262,0,0.117184279502513
1747157043,27.77,0,262,0.262,0,0.117160801256548
1747157403,28.13,0,262,0.262,0,0.116321004581891
1747157763,28.28,0,262,0.262,0,0.115974176909745
1747158122,28.44,0,262,0.262,0,0.115606208343538
1747158482,28.14,0,262,0.262,0,0.116297826559828
1747158842,28.14,0,262,0.262,0,0.116297826559828
1747159202,27.98,0,262,0.262,0,0.116669642496428
1747159563,28.12,0,262,0.262,0,0.116344190649434
1747159923,28.1,0,262,0.262,0,0.116390586936118
1747160283,27.95,0,262,0.262,0,0.116739588436478
1747160642,27.74,0,262,0.262,0,0.117231260559881
1747161002,27.97,0,262,0.262,0,0.116692949702126
1747161362,28.31,0,262,0.262,0,0.115905027482356
1747161723,28.53,0,262,0.262,0,0.115400119031698
1747162083,28.25,0,262,0.262,0,0.116043398237353
1747162443,28.24,0,262,0.262,0,0.11606648800858
1747162802,28.11,0,262,0.262,0,0.116367384766246
1747163162,28.4,0,262,0.262,0,0.115698009589589
1747163522,28.9,0,262,0.262,0,0.114559553036825
1747163883,28.53,0,262,0.262,0,0.115400119031698
1747164243,28.68,0,262,0.262,0,0.115058056752469
1747164603,27.94,0,262,0.262,0,0.116762919972785
1747164962,28.3,0,262,0.262,0,0.115928069308828
1747165322,28.67,0,262,0.262,0,0.115080805883753
1747165682,28.91,0,262,0.262,0,0.114536983313342
1747166042,29.16,0,262,0.262,0,0.113975251792455
1747166402,28.76,0,262,0.262,0,0.114876345652401
1747166763,29.24,0,262,0.262,0,0.113796512421457
1747167123,28.94,0,262,0.262,0,0.114469320668805
1747167483,29.11,0,262,0.262,0,0.114087212959779
1747167843,28.59,0,262,0.262,0,0.11526308163246
1747168203,28.76,0,262,0.262,0,0.114876345652401
1747168562,28.58,0,262,0.262,0,0.115285901493517
1747168922,28.27,0,262,0.262,0,0.115997242691695
1747169282,28.61,0,262,0.262,0,0.115217465527414
1747169642,28.03,0,262,0.262,0,0.11655322792986
1747170002,27.4,0,262,0.262,0,0.118034979274818
1747170362,26.93,0,262,0.262,0,0.119161888043207
1747170723,26.6,0,262,0.262,0,0.119964339302322
1747171083,26.14,0,262,0.262,0,0.121098662363719
1747171443,26.14,0,262,0.262,0,0.121098662363719
1747171802,27.09,0,262,0.262,0,0.118776168418034
1747172162,26.74,0,262,0.262,0,0.119622763275106
1747172522,26.58,0,262,0.262,0,0.120013274050018
1747172882,26.02,0,262,0.262,0,0.121397634425943
1747173242,25.79,0,262,0.262,0,0.121974251801168
1747173602,26.07,0,262,0.262,0,0.121272907454209
1747173962,25.62,0,262,0.262,0,0.122403503302803
1747174323,26.08,0,262,0.262,0,0.121247988704855
1747174683,26.32,0,262,0.262,0,0.120652590399216
1747175043,26.31,0,262,0.262,0,0.120677297405689
1747175402,26.03,0,262,0.262,0,0.121372671253961
1747175762,26.03,0,262,0.262,0,0.121372671253961
1747176122,25.55,0,262,0.262,0,0.12258101470007
1747176483,25.55,0,262,0.262,0,0.12258101470007
1747176843,25.55,0,262,0.262,0,0.12258101470007
1747177203,25.36,0,262,0.262,0,0.12306508404055
1747177562,25.35,0,262,0.262,0,0.123090652976548
1747177922,25.17,0,262,0.262,0,0.123552469922585
1747178282,25.15,0,262,0.262,0,0.123603967886299
1747178642,25.14,0,262,0.262,0,0.123629730788351
1747179003,25.16,0,262,0.262,0,0.123578214265889
1747179363,25.15,0,262,0.262,0,0.123603967886299
1747179723,25,0,262,0.262,0,0.123991388534984
1747180082,24.97,0,262,0.262,0,0.124069124621143
1747180442,24.82,0,262,0.262,0,0.124459071637651
1747180802,24.69,0,262,0.262,0,0.124798741941525
1747181163,24.67,0,262,0.262,0,0.124851141053954
1747181523,24.54,0,262,0.262,0,0.125192663460114
1747181883,24.41,0,262,0.262,0,0.125535802114471
1747182242,24.4,0,262,0.262,0,0.125562264638096
1747182602,24.38,0,262,0.262,0,0.125615218579422
1747182962,24.21,0,262,0.262,0,0.126066887675525
1747183323,24.21,0,262,0.262,0,0.126066887675525
1747183683,24.19,0,262,0.262,0,0.126120209451564
1747184043,23.96,0,262,0.262,0,0.126736217024798
1747184402,23.97,0,262,0.262,0,0.12670932625651
1747184762,23.96,0,262,0.262,0,0.126736217024798
1747185122,23.94,0,262,0.262,0,0.12679002809128
1747185482,23.93,0,262,0.262,0,0.126816948399245
1747185843,23.91,0,262,0.262,0,0.126870818589072
1747186203,23.76,0,262,0.262,0,0.127276105655836
1747186562,23.74,0,262,0.262,0,0.127330312546918
1747186922,22.73,0,262,0.262,0,0.130120377821673
1747187282,22.93,0,262,0.262,0,0.1295595817462
1747187643,23.51,0,262,0.262,0,0.127956562366511
1747188003,23.53,0,262,0.262,0,0.127901895381707
1747188363,23.55,0,262,0.262,0,0.127847268614733
1747188722,23.56,0,262,0.262,0,0.127819970300399
1747189082,23.54,0,262,0.262,0,0.127874576973499
1747189442,23.38,0,262,0.262,0,0.12831288085484
1747189803,23.37,0,262,0.262,0,0.128340360738152
1747190163,23.35,0,262,0.262,0,0.128395350915163
1747190523,23.18,0,262,0.262,0,0.12886440998384
1747190882,21.47,0,262,0.262,0,0.133751409199243
1747191242,21.89,0,262,0.262,0,0.132521935288941
1747191602,22.12,0,262,0.262,0,0.131856842111951
1747191963,22.14,0,262,0.262,0,0.131799278736762
1747192323,22.27,0,262,0.262,0,0.131426166194407
1747192683,22.25,0,262,0.262,0,0.131483449990696
1747193042,22.25,0,262,0.262,0,0.131483449990696
1747193402,22.25,0,262,0.262,0,0.131483449990696
1747193762,22.25,0,262,0.262,0,0.131483449990696
1747194123,22.24,0,262,0.262,0,0.131512107970692
1747194483,22.24,0,262,0.262,0,0.131512107970692
1747194843,22.23,0,262,0.262,0,0.131540776679176
1747195202,22.23,0,262,0.262,0,0.131540776679176
1747195562,22.22,0,262,0.262,0,0.131569456121591
1747195922,22.21,0,262,0.262,0,0.131598146303382
1747196282,22.19,0,262,0.262,0,0.131655558906903
1747196643,22.17,0,262,0.262,0,0.131713014533383
1747197003,22.14,0,262,0.262,0,0.131799278736762
1747197363,22.02,0,262,0.262,0,0.132145307508978
1747197722,22.02,0,262,0.262,0,0.132145307508978
1747198082,22.01,0,262,0.262,0,0.132174213627534
1747198442,22,0,262,0.262,0,0.132203130600659
1747198803,21.99,0,262,0.262,0,0.132232058433876
1747199163,22.01,0,262,0.262,0,0.132174213627534
1747199523,22.03,0,262,0.262,0,0.132116412239471
1747199882,22.05,0,262,0.262,0,0.132058654225536
1747200242,22.23,0,262,0.262,0,0.131540776679176
1747200602,22.25,0,262,0.262,0,0.131483449990696
1747200963,22.27,0,262,0.262,0,0.131426166194407
1747201323,22.3,0,262,0.262,0,0.131340320827742
1747201683,22.32,0,262,0.262,0,0.131283144071839
1747202042,22.34,0,262,0.262,0,0.131226010056198
1747202403,22.5,0,262,0.262,0,0.130770471397893
1747202763,22.49,0,262,0.262,0,0.130798862924719
1747203122,22.48,0,262,0.262,0,0.130827265045067
1747203482,22.48,0,262,0.262,0,0.130827265045067
